date,store,category,units_sold,revenue,promotion_flag
2024-05-08,Store_C,Groceries,605,3827.08,0
2024-05-09,Store_A,Apparel,591,10736.34,0
2024-05-09,Store_A,Electronics,896,40891.82,0
2024-05-09,Store_A,Groceries,762,5190.7,0
2024-05-09,Store_B,Apparel,481,8786.83,0
2024-05-09,Store_B,Electronics,738,33829.64,0
2024-05-09,Store_B,Groceries,516,3390.15,0
2024-05-09,Store_C,Apparel,485,9060.81,0
2024-05-09,Store_C,Electronics,781,34236.16,0
2024-05-09,Store_C,Groceries,591,3813.45,0
2024-05-10,Store_A,Apparel,617,11393.38,0
2024-05-10,Store_A,Electronics,792,35322.05,0
2024-05-10,Store_A,Groceries,594,3755.16,0
2024-05-10,Store_B,Apparel,390,7231.74,0
2024-05-10,Store_B,Electronics,640,27994.52,0
2024-05-10,Store_B,Groceries,457,3054.0,0
2024-05-10,Store_C,Apparel,628,11646.1,1
2024-05-10,Store_C,Electronics,669,31114.6,0
2024-05-10,Store_C,Groceries,662,4433.66,0
2024-05-11,Store_A,Apparel,487,8494.88,0
2024-05-11,Store_A,Electronics,754,33894.86,0
2024-05-11,Store_A,Groceries,611,4016.04,0
2024-05-11,Store_B,Apparel,287,5225.98,0
2024-05-11,Store_B,Electronics,460,20480.81,0
2024-05-11,Store_B,Groceries,466,3013.81,0
2024-05-11,Store_C,Apparel,540,9849.31,1
2024-05-11,Store_C,Electronics,605,27142.01,0
2024-05-11,Store_C,Groceries,470,3009.51,0
2024-05-12,Store_A,Apparel,419,7593.44,0
2024-05-12,Store_A,Electronics,706,31501.36,0
2024-05-12,Store_A,Groceries,506,3266.95,0
2024-05-12,Store_B,Apparel,330,5736.19,0
2024-05-12,Store_B,Electronics,460,20903.9,0
2024-05-12,Store_B,Groceries,339,2210.55,0
2024-05-12,Store_C,Apparel,355,6436.15,0
2024-05-12,Store_C,Electronics,579,25593.66,0
2024-05-12,Store_C,Groceries,493,3049.88,0
2024-05-13,Store_A,Apparel,538,9988.28,0
2024-05-13,Store_A,Electronics,812,34800.71,0
2024-05-13,Store_A,Groceries,637,3962.88,0
2024-05-13,Store_B,Apparel,423,7882.9,0
2024-05-13,Store_B,Electronics,527,23416.44,0
2024-05-13,Store_B,Groceries,447,2884.86,0
2024-05-13,Store_C,Apparel,439,8056.05,0
2024-05-13,Store_C,Electronics,761,33945.08,0
2024-05-13,Store_C,Groceries,538,3491.18,0
2024-05-14,Store_A,Apparel,646,11939.92,0
2024-05-14,Store_A,Electronics,988,43728.06,0
2024-05-14,Store_A,Groceries,924,5998.72,0
2024-05-14,Store_B,Apparel,442,8057.24,0
2024-05-14,Store_B,Electronics,777,34527.75,0
2024-05-14,Store_B,Groceries,564,3740.39,0
2024-05-14,Store_C,Apparel,461,8002.58,0
2024-05-14,Store_C,Electronics,806,37029.84,0
2024-05-14,Store_C,Groceries,657,4482.59,0
2024-05-15,Store_A,Apparel,633,11739.23,0
2024-05-15,Store_A,Electronics,919,40019.57,0
2024-05-15,Store_A,Groceries,827,5484.17,0
2024-05-15,Store_B,Apparel,627,11633.17,1
2024-05-15,Store_B,Electronics,744,32251.57,0
2024-05-15,Store_B,Groceries,531,3572.81,0
2024-05-15,Store_C,Apparel,580,10891.68,0
2024-05-15,Store_C,Electronics,864,38945.29,0
2024-05-15,Store_C,Groceries,721,4615.74,0
2024-05-16,Store_A,Apparel,556,10387.63,0
2024-05-16,Store_A,Electronics,891,38484.88,0
2024-05-16,Store_A,Groceries,701,4562.52,0
2024-05-16,Store_B,Apparel,434,8026.13,0
2024-05-16,Store_B,Electronics,560,26310.68,0
2024-05-16,Store_B,Groceries,572,3720.74,0
2024-05-16,Store_C,Apparel,515,9070.39,0
2024-05-16,Store_C,Electronics,727,31103.06,0
2024-05-16,Store_C,Groceries,623,4236.29,0
2024-05-17,Store_A,Apparel,575,10803.0,0
2024-05-17,Store_A,Electronics,837,39385.24,0
2024-05-17,Store_A,Groceries,562,3788.93,0
2024-05-17,Store_B,Apparel,411,7248.46,0
2024-05-17,Store_B,Electronics,628,28967.9,0
2024-05-17,Store_B,Groceries,519,3367.05,0
2024-05-17,Store_C,Apparel,447,8171.91,0
2024-05-17,Store_C,Electronics,730,34237.33,0
2024-05-17,Store_C,Groceries,587,3663.39,0
2024-05-18,Store_A,Apparel,491,8754.5,0
2024-05-18,Store_A,Electronics,841,38221.03,0
2024-05-18,Store_A,Groceries,618,3932.22,0
2024-05-18,Store_B,Apparel,332,5721.75,0
2024-05-18,Store_B,Electronics,499,21335.04,0
2024-05-18,Store_B,Groceries,398,2545.68,0
2024-05-18,Store_C,Apparel,411,7476.98,0
2024-05-18,Store_C,Electronics,642,27636.16,0
2024-05-18,Store_C,Groceries,456,2867.11,0
2024-05-19,Store_A,Apparel,446,8083.21,0
2024-05-19,Store_A,Electronics,605,27847.52,0
2024-05-19,Store_A,Groceries,471,2934.83,0
2024-05-19,Store_B,Apparel,348,6061.36,0
2024-05-19,Store_B,Electronics,429,19817.77,0
2024-05-19,Store_B,Groceries,417,2622.98,0
2024-05-19,Store_C,Apparel,406,7407.84,0
2024-05-19,Store_C,Electronics,586,27526.64,0
2024-05-19,Store_C,Groceries,411,2731.37,0
2024-05-20,Store_A,Apparel,588,10891.63,0
2024-05-20,Store_A,Electronics,898,39663.88,0
2024-05-20,Store_A,Groceries,599,4063.48,0
2024-05-20,Store_B,Apparel,400,6906.86,0
2024-05-20,Store_B,Electronics,663,30550.43,0
2024-05-20,Store_B,Groceries,523,3548.82,0
2024-05-20,Store_C,Apparel,460,8593.77,0
2024-05-20,Store_C,Electronics,639,27398.2,0
2024-05-20,Store_C,Groceries,520,3380.41,0
2024-05-21,Store_A,Apparel,610,11196.46,0
2024-05-21,Store_A,Electronics,1039,46255.41,0
2024-05-21,Store_A,Groceries,751,4822.04,0
2024-05-21,Store_B,Apparel,443,7769.4,0
2024-05-21,Store_B,Electronics,713,30511.97,0
2024-05-21,Store_B,Groceries,562,3585.81,0
2024-05-21,Store_C,Apparel,598,10544.32,0
2024-05-21,Store_C,Electronics,839,38778.08,0
2024-05-21,Store_C,Groceries,636,4243.6,0
2024-05-22,Store_A,Apparel,735,13885.57,0
2024-05-22,Store_A,Electronics,1028,45043.01,0
2024-05-22,Store_A,Groceries,877,5744.05,0
2024-05-22,Store_B,Apparel,711,12746.21,1
2024-05-22,Store_B,Electronics,720,31977.52,0
2024-05-22,Store_B,Groceries,569,3809.71,0
2024-05-22,Store_C,Apparel,657,12120.41,0
2024-05-22,Store_C,Electronics,821,37073.11,0
2024-05-22,Store_C,Groceries,675,4547.01,0
2024-05-23,Store_A,Apparel,548,9384.29,0
2024-05-23,Store_A,Electronics,1007,43488.65,0
2024-05-23,Store_A,Groceries,748,5003.97,0
2024-05-23,Store_B,Apparel,397,7436.71,0
2024-05-23,Store_B,Electronics,635,28880.03,0
2024-05-23,Store_B,Groceries,605,4017.19,0
2024-05-23,Store_C,Apparel,854,15523.25,1
2024-05-23,Store_C,Electronics,821,36966.16,0
2024-05-23,Store_C,Groceries,654,4145.19,0
2024-05-24,Store_A,Apparel,502,8905.1,0
2024-05-24,Store_A,Electronics,849,36978.74,0
2024-05-24,Store_A,Groceries,648,4138.0,0
2024-05-24,Store_B,Apparel,438,8177.3,0
2024-05-24,Store_B,Electronics,539,24140.4,0
2024-05-24,Store_B,Groceries,507,3391.37,0
2024-05-24,Store_C,Apparel,428,7377.4,0
2024-05-24,Store_C,Electronics,700,30154.25,0
2024-05-24,Store_C,Groceries,566,3746.26,0
2024-05-25,Store_A,Apparel,401,7059.95,0
2024-05-25,Store_A,Electronics,719,33317.61,0
2024-05-25,Store_A,Groceries,566,3758.53,0
2024-05-25,Store_B,Apparel,364,6695.23,0
2024-05-25,Store_B,Electronics,464,21460.44,0
2024-05-25,Store_B,Groceries,416,2822.1,0
2024-05-25,Store_C,Apparel,362,6460.06,0
2024-05-25,Store_C,Electronics,535,23446.03,0
2024-05-25,Store_C,Groceries,493,3238.98,0
2024-05-26,Store_A,Apparel,409,7187.02,0
2024-05-26,Store_A,Electronics,644,29494.53,0
2024-05-26,Store_A,Groceries,490,3068.88,0
2024-05-26,Store_B,Apparel,345,5914.47,0
2024-05-26,Store_B,Electronics,513,22912.92,0
2024-05-26,Store_B,Groceries,413,2717.62,0
2024-05-26,Store_C,Apparel,353,6568.73,0
2024-05-26,Store_C,Electronics,544,25159.44,0
2024-05-26,Store_C,Groceries,444,2990.34,0
2024-05-27,Store_A,Apparel,504,8820.28,0
2024-05-27,Store_A,Electronics,870,39333.73,0
2024-05-27,Store_A,Groceries,640,4073.18,0
2024-05-27,Store_B,Apparel,385,6820.08,0
2024-05-27,Store_B,Electronics,565,24544.95,0
2024-05-27,Store_B,Groceries,477,3223.88,0
2024-05-27,Store_C,Apparel,456,8056.44,0
2024-05-27,Store_C,Electronics,707,33059.79,0
2024-05-27,Store_C,Groceries,626,4040.56,1
2024-05-28,Store_A,Apparel,647,11889.55,0
2024-05-28,Store_A,Electronics,1028,46144.77,0
2024-05-28,Store_A,Groceries,760,4764.49,0
2024-05-28,Store_B,Apparel,448,8211.05,0
2024-05-28,Store_B,Electronics,698,32906.42,0
2024-05-28,Store_B,Groceries,538,3380.79,0
2024-05-28,Store_C,Apparel,599,10762.88,0
2024-05-28,Store_C,Electronics,831,37503.89,0
2024-05-28,Store_C,Groceries,651,4041.87,0
2024-05-29,Store_A,Apparel,658,11352.19,0
2024-05-29,Store_A,Electronics,948,44462.1,0
2024-05-29,Store_A,Groceries,838,5616.53,0
2024-05-29,Store_B,Apparel,485,8406.14,0
2024-05-29,Store_B,Electronics,619,27136.45,0
2024-05-29,Store_B,Groceries,582,3830.94,0
2024-05-29,Store_C,Apparel,584,10500.06,0
2024-05-29,Store_C,Electronics,818,36270.16,0
2024-05-29,Store_C,Groceries,681,4459.34,0
2024-05-30,Store_A,Apparel,527,9715.19,0
2024-05-30,Store_A,Electronics,800,34461.85,0
2024-05-30,Store_A,Groceries,745,4708.19,0
2024-05-30,Store_B,Apparel,561,10402.04,1
2024-05-30,Store_B,Electronics,583,26806.12,0
2024-05-30,Store_B,Groceries,552,3685.69,0
2024-05-30,Store_C,Apparel,455,8286.65,0
2024-05-30,Store_C,Electronics,723,31103.28,0
2024-05-30,Store_C,Groceries,632,4296.51,0
2024-05-31,Store_A,Apparel,516,9467.65,0
2024-05-31,Store_A,Electronics,801,35254.18,0
2024-05-31,Store_A,Groceries,666,4423.11,0
2024-05-31,Store_B,Apparel,377,7067.33,0
2024-05-31,Store_B,Electronics,618,26817.62,0
2024-05-31,Store_B,Groceries,408,2591.44,0
2024-05-31,Store_C,Apparel,439,8205.45,0
2024-05-31,Store_C,Electronics,648,29691.23,0
2024-05-31,Store_C,Groceries,512,3166.47,0
2024-06-01,Store_A,Apparel,438,7687.53,0
2024-06-01,Store_A,Electronics,649,28766.74,0
2024-06-01,Store_A,Groceries,531,3604.5,0
2024-06-01,Store_B,Apparel,322,5711.44,0
2024-06-01,Store_B,Electronics,515,22778.74,0
2024-06-01,Store_B,Groceries,393,2616.0,0
2024-06-01,Store_C,Apparel,387,6738.59,0
2024-06-01,Store_C,Electronics,572,25169.72,0
2024-06-01,Store_C,Groceries,401,2538.8,0
2024-06-02,Store_A,Apparel,363,6372.5,0
2024-06-02,Store_A,Electronics,632,29243.22,0
2024-06-02,Store_A,Groceries,529,3448.05,0
2024-06-02,Store_B,Apparel,301,5529.53,0
2024-06-02,Store_B,Electronics,520,23264.34,0
2024-06-02,Store_B,Groceries,406,2712.49,0
2024-06-02,Store_C,Apparel,321,5780.67,0
2024-06-02,Store_C,Electronics,510,21928.76,0
2024-06-02,Store_C,Groceries,437,2788.25,0
2024-06-03,Store_A,Apparel,479,8733.1,0
2024-06-03,Store_A,Electronics,855,40369.95,0
2024-06-03,Store_A,Groceries,619,4039.61,0
2024-06-03,Store_B,Apparel,351,6095.74,0
2024-06-03,Store_B,Electronics,628,27390.25,0
2024-06-03,Store_B,Groceries,576,3868.0,1
2024-06-03,Store_C,Apparel,444,7931.47,0
2024-06-03,Store_C,Electronics,719,32891.61,0
2024-06-03,Store_C,Groceries,549,3663.36,0
2024-06-04,Store_A,Apparel,580,10713.71,0
2024-06-04,Store_A,Electronics,908,39800.38,0
2024-06-04,Store_A,Groceries,686,4441.62,0
2024-06-04,Store_B,Apparel,478,8768.18,0
2024-06-04,Store_B,Electronics,673,30133.45,0
2024-06-04,Store_B,Groceries,607,3871.67,0
2024-06-04,Store_C,Apparel,485,8551.84,0
2024-06-04,Store_C,Electronics,752,33791.68,0
2024-06-04,Store_C,Groceries,631,4029.02,0
2024-06-05,Store_A,Apparel,1040,19424.78,1
2024-06-05,Store_A,Electronics,970,45283.85,0
2024-06-05,Store_A,Groceries,749,4783.73,0
2024-06-05,Store_B,Apparel,472,8089.43,0
2024-06-05,Store_B,Electronics,733,31854.15,0
2024-06-05,Store_B,Groceries,624,4129.66,0
2024-06-05,Store_C,Apparel,486,9115.07,0
2024-06-05,Store_C,Electronics,840,35955.22,0
2024-06-05,Store_C,Groceries,664,4203.39,0
2024-06-06,Store_A,Apparel,573,10677.2,0
2024-06-06,Store_A,Electronics,868,40351.41,0
2024-06-06,Store_A,Groceries,689,4467.6,0
2024-06-06,Store_B,Apparel,412,7157.01,0
2024-06-06,Store_B,Electronics,617,27928.83,0
2024-06-06,Store_B,Groceries,503,3205.5,0
2024-06-06,Store_C,Apparel,456,7804.31,0
2024-06-06,Store_C,Electronics,743,32134.12,0
2024-06-06,Store_C,Groceries,625,4122.85,0
2024-06-07,Store_A,Apparel,545,10266.05,0
2024-06-07,Store_A,Electronics,845,36978.01,0
2024-06-07,Store_A,Groceries,672,4412.91,0
2024-06-07,Store_B,Apparel,358,6579.25,0
2024-06-07,Store_B,Electronics,666,30460.65,0
2024-06-07,Store_B,Groceries,447,2974.95,0
2024-06-07,Store_C,Apparel,463,8019.06,0
2024-06-07,Store_C,Electronics,728,33412.59,0
2024-06-07,Store_C,Groceries,526,3263.92,0
2024-06-08,Store_A,Apparel,395,7167.86,0
2024-06-08,Store_A,Electronics,569,25347.24,0
2024-06-08,Store_A,Groceries,528,3598.79,0
2024-06-08,Store_B,Apparel,302,5551.16,0
2024-06-08,Store_B,Electronics,532,22892.47,0
2024-06-08,Store_B,Groceries,386,2499.71,0
2024-06-08,Store_C,Apparel,392,7220.65,0
2024-06-08,Store_C,Electronics,621,26725.68,0
2024-06-08,Store_C,Groceries,567,3564.1,1
2024-06-09,Store_A,Apparel,441,8262.39,0
2024-06-09,Store_A,Electronics,596,26577.74,0
2024-06-09,Store_A,Groceries,451,3059.83,0
2024-06-09,Store_B,Apparel,344,6279.41,0
2024-06-09,Store_B,Electronics,460,21468.24,0
2024-06-09,Store_B,Groceries,431,2828.83,0
2024-06-09,Store_C,Apparel,354,6221.26,0
2024-06-09,Store_C,Electronics,559,26075.58,0
2024-06-09,Store_C,Groceries,527,3394.0,1
2024-06-10,Store_A,Apparel,550,10205.43,0
2024-06-10,Store_A,Electronics,783,36920.01,0
2024-06-10,Store_A,Groceries,613,4128.8,0
2024-06-10,Store_B,Apparel,359,6447.37,0
2024-06-10,Store_B,Electronics,571,24885.97,0
2024-06-10,Store_B,Groceries,510,3287.1,0
2024-06-10,Store_C,Apparel,627,11537.88,1
2024-06-10,Store_C,Electronics,676,29846.05,0
2024-06-10,Store_C,Groceries,481,3081.35,0
2024-06-11,Store_A,Apparel,517,9673.28,0
2024-06-11,Store_A,Electronics,997,43433.32,0
2024-06-11,Store_A,Groceries,734,4956.65,0
2024-06-11,Store_B,Apparel,467,8553.03,0
2024-06-11,Store_B,Electronics,739,32341.69,0
2024-06-11,Store_B,Groceries,542,3403.92,0
2024-06-11,Store_C,Apparel,551,10247.53,0
2024-06-11,Store_C,Electronics,729,31455.62,0
2024-06-11,Store_C,Groceries,620,3968.41,0
2024-06-12,Store_A,Apparel,593,10152.71,0
2024-06-12,Store_A,Electronics,921,42684.86,0
2024-06-12,Store_A,Groceries,765,4956.51,0
2024-06-12,Store_B,Apparel,470,8691.64,0
2024-06-12,Store_B,Electronics,724,33105.68,0
2024-06-12,Store_B,Groceries,533,3352.95,0
2024-06-12,Store_C,Apparel,546,9586.84,0
2024-06-12,Store_C,Electronics,755,34857.53,0
2024-06-12,Store_C,Groceries,647,4040.88,0
2024-06-13,Store_A,Apparel,573,10794.53,0
2024-06-13,Store_A,Electronics,736,32570.85,0
2024-06-13,Store_A,Groceries,715,4720.67,0
2024-06-13,Store_B,Apparel,333,6273.61,0
2024-06-13,Store_B,Electronics,686,30773.53,0
2024-06-13,Store_B,Groceries,499,3106.48,0
2024-06-13,Store_C,Apparel,481,8391.29,0
2024-06-13,Store_C,Electronics,682,30764.97,0
2024-06-13,Store_C,Groceries,644,4127.75,0
2024-06-14,Store_A,Apparel,534,9586.56,0
2024-06-14,Store_A,Electronics,815,37521.72,0
2024-06-14,Store_A,Groceries,663,4479.75,0
2024-06-14,Store_B,Apparel,429,8022.11,0
2024-06-14,Store_B,Electronics,483,21733.69,0
2024-06-14,Store_B,Groceries,464,3051.61,0
2024-06-14,Store_C,Apparel,445,7725.89,0
2024-06-14,Store_C,Electronics,704,31067.44,0
2024-06-14,Store_C,Groceries,521,3487.42,0
2024-06-15,Store_A,Apparel,411,7618.6,0
2024-06-15,Store_A,Electronics,632,28212.51,0
2024-06-15,Store_A,Groceries,502,3228.07,0
2024-06-15,Store_B,Apparel,338,6263.19,0
2024-06-15,Store_B,Electronics,498,21576.7,0
2024-06-15,Store_B,Groceries,353,2374.5,0
2024-06-15,Store_C,Apparel,370,6460.26,0
2024-06-15,Store_C,Electronics,569,25364.56,0
2024-06-15,Store_C,Groceries,457,2944.91,0
2024-06-16,Store_A,Apparel,390,6758.3,0
2024-06-16,Store_A,Electronics,559,25352.11,0
2024-06-16,Store_A,Groceries,462,3141.67,0
2024-06-16,Store_B,Apparel,281,5156.51,0
2024-06-16,Store_B,Electronics,429,19895.22,0
2024-06-16,Store_B,Groceries,358,2215.5,0
2024-06-16,Store_C,Apparel,292,5133.63,0
2024-06-16,Store_C,Electronics,553,23694.03,0
2024-06-16,Store_C,Groceries,442,2897.76,0
2024-06-17,Store_A,Apparel,618,11008.24,1
2024-06-17,Store_A,Electronics,722,33570.66,0
2024-06-17,Store_A,Groceries,555,3577.12,0
2024-06-17,Store_B,Apparel,367,6654.99,0
2024-06-17,Store_B,Electronics,619,28181.05,0
2024-06-17,Store_B,Groceries,482,2997.1,0
2024-06-17,Store_C,Apparel,461,8603.99,0
2024-06-17,Store_C,Electronics,692,31646.64,0
2024-06-17,Store_C,Groceries,485,3046.44,0
2024-06-18,Store_A,Apparel,593,10430.06,0
2024-06-18,Store_A,Electronics,889,41221.81,0
2024-06-18,Store_A,Groceries,748,4911.15,0
2024-06-18,Store_B,Apparel,404,6996.11,0
2024-06-18,Store_B,Electronics,728,31565.51,0
2024-06-18,Store_B,Groceries,460,2977.28,0
2024-06-18,Store_C,Apparel,523,9668.18,0
2024-06-18,Store_C,Electronics,731,32453.46,0
2024-06-18,Store_C,Groceries,672,4180.05,0
2024-06-19,Store_A,Apparel,662,11667.74,0
2024-06-19,Store_A,Electronics,894,41704.12,0
2024-06-19,Store_A,Groceries,815,5408.64,0
2024-06-19,Store_B,Apparel,513,8925.18,0
2024-06-19,Store_B,Electronics,683,30347.74,0
2024-06-19,Store_B,Groceries,577,3839.66,0
2024-06-19,Store_C,Apparel,483,8260.9,0
2024-06-19,Store_C,Electronics,801,36816.5,0
2024-06-19,Store_C,Groceries,715,4824.08,0
2024-06-20,Store_A,Apparel,513,8886.11,0
2024-06-20,Store_A,Electronics,701,30155.81,0
2024-06-20,Store_A,Groceries,643,4367.82,0
2024-06-20,Store_B,Apparel,379,7040.49,0
2024-06-20,Store_B,Electronics,671,31132.28,0
2024-06-20,Store_B,Groceries,532,3339.64,0
2024-06-20,Store_C,Apparel,516,9635.48,0
2024-06-20,Store_C,Electronics,709,32313.93,0
2024-06-20,Store_C,Groceries,564,3604.18,0
2024-06-21,Store_A,Apparel,535,9924.45,0
2024-06-21,Store_A,Electronics,813,37287.62,0
2024-06-21,Store_A,Groceries,596,3775.06,0
2024-06-21,Store_B,Apparel,359,6658.0,0
2024-06-21,Store_B,Electronics,628,28453.17,0
2024-06-21,Store_B,Groceries,430,2731.18,0
2024-06-21,Store_C,Apparel,414,7138.13,0
2024-06-21,Store_C,Electronics,640,29235.61,0
2024-06-21,Store_C,Groceries,502,3214.17,0
2024-06-22,Store_A,Apparel,400,6846.65,0
2024-06-22,Store_A,Electronics,704,30539.48,0
2024-06-22,Store_A,Groceries,565,3762.89,0
2024-06-22,Store_B,Apparel,299,5443.6,0
2024-06-22,Store_B,Electronics,475,20538.49,0
2024-06-22,Store_B,Groceries,423,2675.82,0
2024-06-22,Store_C,Apparel,363,6635.45,0
2024-06-22,Store_C,Electronics,533,24687.5,0
2024-06-22,Store_C,Groceries,491,3312.04,0
2024-06-23,Store_A,Apparel,367,6482.14,0
2024-06-23,Store_A,Electronics,624,27843.62,0
2024-06-23,Store_A,Groceries,489,3185.12,0
2024-06-23,Store_B,Apparel,293,5241.74,0
2024-06-23,Store_B,Electronics,511,22702.45,0
2024-06-23,Store_B,Groceries,332,2136.22,0
2024-06-23,Store_C,Apparel,361,6271.53,0
2024-06-23,Store_C,Electronics,553,25211.39,0
2024-06-23,Store_C,Groceries,610,4047.38,1
2024-06-24,Store_A,Apparel,511,8898.52,0
2024-06-24,Store_A,Electronics,680,30748.68,0
2024-06-24,Store_A,Groceries,603,3828.79,0
2024-06-24,Store_B,Apparel,395,6773.01,0
2024-06-24,Store_B,Electronics,538,23587.06,0
2024-06-24,Store_B,Groceries,445,2812.96,0
2024-06-24,Store_C,Apparel,424,7297.93,0
2024-06-24,Store_C,Electronics,635,28342.76,0
2024-06-24,Store_C,Groceries,506,3373.28,0
2024-06-25,Store_A,Apparel,613,11132.25,0
2024-06-25,Store_A,Electronics,868,38680.1,0
2024-06-25,Store_A,Groceries,639,4268.39,0
2024-06-25,Store_B,Apparel,483,8543.75,0
2024-06-25,Store_B,Electronics,633,28534.75,0
2024-06-25,Store_B,Groceries,504,3227.71,0
2024-06-25,Store_C,Apparel,544,10046.37,0
2024-06-25,Store_C,Electronics,754,33556.52,0
2024-06-25,Store_C,Groceries,660,4368.08,0
2024-06-26,Store_A,Apparel,633,11114.0,0
2024-06-26,Store_A,Electronics,913,41165.57,0
2024-06-26,Store_A,Groceries,758,4952.73,0
2024-06-26,Store_B,Apparel,433,7732.15,0
2024-06-26,Store_B,Electronics,707,32907.4,0
2024-06-26,Store_B,Groceries,522,3470.54,0
2024-06-26,Store_C,Apparel,503,9024.31,0
2024-06-26,Store_C,Electronics,738,31946.63,0
2024-06-26,Store_C,Groceries,680,4245.76,0
2024-06-27,Store_A,Apparel,482,8466.91,0
2024-06-27,Store_A,Electronics,845,39913.04,0
2024-06-27,Store_A,Groceries,601,3969.38,0
2024-06-27,Store_B,Apparel,406,7297.63,0
2024-06-27,Store_B,Electronics,577,25799.52,0
2024-06-27,Store_B,Groceries,454,2983.76,0
2024-06-27,Store_C,Apparel,513,9325.47,0
2024-06-27,Store_C,Electronics,727,33629.2,0
2024-06-27,Store_C,Groceries,540,3670.76,0
2024-06-28,Store_A,Apparel,473,8504.07,0
2024-06-28,Store_A,Electronics,783,33949.69,0
2024-06-28,Store_A,Groceries,545,3479.76,0
2024-06-28,Store_B,Apparel,367,6889.61,0
2024-06-28,Store_B,Electronics,549,24540.32,0
2024-06-28,Store_B,Groceries,459,2858.55,0
2024-06-28,Store_C,Apparel,400,7146.25,0
2024-06-28,Store_C,Electronics,595,27474.12,0
2024-06-28,Store_C,Groceries,519,3511.52,0
2024-06-29,Store_A,Apparel,437,7986.11,0
2024-06-29,Store_A,Electronics,600,27473.73,0
2024-06-29,Store_A,Groceries,489,3172.55,0
2024-06-29,Store_B,Apparel,287,4963.86,0
2024-06-29,Store_B,Electronics,507,23739.81,0
2024-06-29,Store_B,Groceries,392,2583.1,0
2024-06-29,Store_C,Apparel,390,6716.15,0
2024-06-29,Store_C,Electronics,558,24472.96,0
2024-06-29,Store_C,Groceries,448,2835.19,0
2024-06-30,Store_A,Apparel,382,6615.61,0
2024-06-30,Store_A,Electronics,586,26095.75,0
2024-06-30,Store_A,Groceries,574,3774.78,1
2024-06-30,Store_B,Apparel,333,6005.31,0
2024-06-30,Store_B,Electronics,426,19316.05,0
2024-06-30,Store_B,Groceries,454,2944.24,1
2024-06-30,Store_C,Apparel,277,5105.47,0
2024-06-30,Store_C,Electronics,628,29284.94,1
2024-06-30,Store_C,Groceries,398,2665.64,0
2024-07-01,Store_A,Apparel,437,7610.76,0
2024-07-01,Store_A,Electronics,745,32294.67,0
2024-07-01,Store_A,Groceries,563,3624.7,0
2024-07-01,Store_B,Apparel,386,6856.23,0
2024-07-01,Store_B,Electronics,465,21063.5,0
2024-07-01,Store_B,Groceries,382,2590.9,0
2024-07-01,Store_C,Apparel,377,7003.39,0
2024-07-01,Store_C,Electronics,600,27240.31,0
2024-07-01,Store_C,Groceries,444,2859.85,0
2024-07-02,Store_A,Apparel,581,10193.6,0
2024-07-02,Store_A,Electronics,948,41204.17,0
2024-07-02,Store_A,Groceries,613,3864.32,0
2024-07-02,Store_B,Apparel,426,8043.81,0
2024-07-02,Store_B,Electronics,644,28290.01,0
2024-07-02,Store_B,Groceries,518,3296.06,0
2024-07-02,Store_C,Apparel,497,8535.75,0
2024-07-02,Store_C,Electronics,913,40997.43,1
2024-07-02,Store_C,Groceries,548,3627.46,0
2024-07-03,Store_A,Apparel,554,10444.42,0
2024-07-03,Store_A,Electronics,936,44012.34,0
2024-07-03,Store_A,Groceries,754,5127.25,0
2024-07-03,Store_B,Apparel,675,12589.66,1
2024-07-03,Store_B,Electronics,620,28200.55,0
2024-07-03,Store_B,Groceries,537,3569.44,0
